Date,Open,High,Low,Close,Adj Close,Volume,Search Interest,Price Difference,Buy
2021-01-20,37.369998931884766,41.189998626708984,36.060001373291016,39.119998931884766,39.119998931884766,33471800,3.0,1.75,1
2021-01-21,39.22999954223633,44.75,37.0,43.029998779296875,43.029998779296875,56216900,2.0,3.799999237060547,1
2021-01-22,42.59000015258789,76.76000213623047,42.31999969482422,65.01000213623047,65.01000213623047,197157900,6.0,22.420001983642578,1
2021-01-25,96.7300033569336,159.17999267578125,61.130001068115234,76.79000091552734,76.79000091552734,177874000,16.0,-19.94000244140625,0
2021-01-26,88.55999755859375,150.0,80.19999694824219,147.97999572753906,147.97999572753906,178588000,23.0,59.41999816894531,1
2021-01-27,354.8299865722656,380.0,249.0,347.510009765625,347.510009765625,93396700,53.0,-7.319976806640625,0
2021-01-28,265.0,483.0,112.25,193.60000610351562,193.60000610351562,58815800,97.0,-71.39999389648438,0
2021-01-29,379.7099914550781,413.9800109863281,250.0,325.0,325.0,50566100,100.0,-54.709991455078125,0
2021-01-29,379.7099914550781,413.9800109863281,250.0,325.0,325.0,50566100,100.0,-54.709991455078125,0
2021-02-01,316.55999755859375,322.0,212.0,225.0,225.0,37382200,57.0,-91.55999755859375,0
2021-02-02,140.75999450683594,158.0,74.22000122070312,90.0,90.0,78183100,60.0,-50.75999450683594,0
2021-02-03,112.01000213623047,113.4000015258789,85.25,92.41000366210938,92.41000366210938,42698500,48.0,-19.599998474121094,0
2021-02-04,91.19000244140625,91.5,53.33000183105469,53.5,53.5,62427300,35.0,-37.69000244140625,0
2021-02-05,54.040000915527344,95.0,51.09000015258789,63.77000045776367,63.77000045776367,81345000,32.0,9.729999542236328,1
2021-02-08,72.41000366210938,72.66000366210938,58.02000045776367,60.0,60.0,25687300,16.0,-12.410003662109375,0
2021-02-09,56.61000061035156,57.0,46.52000045776367,50.310001373291016,50.310001373291016,26843100,15.0,-6.299999237060547,0
2021-02-10,50.77000045776367,62.83000183105469,46.54999923706055,51.20000076293945,51.20000076293945,36455000,12.0,0.43000030517578125,1
2021-02-11,50.0099983215332,55.31999969482422,48.220001220703125,51.099998474121094,51.099998474121094,13056700,9.0,1.0900001525878906,1
2021-02-12,50.75,55.2400016784668,48.04999923706055,52.400001525878906,52.400001525878906,14573300,8.0,1.6500015258789062,1
2021-02-16,52.65999984741211,53.5,49.040000915527344,49.5099983215332,49.5099983215332,8175000,5.0,-3.1500015258789062,0
2021-02-17,49.77000045776367,51.189998626708984,44.560001373291016,45.939998626708984,45.939998626708984,9186800,5.0,-3.8300018310546875,0
2021-02-18,48.4900016784668,48.869998931884766,40.650001525878906,40.689998626708984,40.689998626708984,23990600,6.0,-7.8000030517578125,0
2021-02-19,41.279998779296875,43.88999938964844,38.5,40.59000015258789,40.59000015258789,14828200,5.0,-0.6899986267089844,0
2021-02-22,46.689998626708984,48.5099983215332,42.400001525878906,46.0,46.0,19476000,6.0,-0.6899986267089844,0
2021-02-23,44.970001220703125,46.22999954223633,40.0,44.970001220703125,44.970001220703125,7565200,6.0,0.0,0
2021-02-24,44.70000076293945,91.70999908447266,44.70000076293945,91.70999908447266,91.70999908447266,83111700,17.0,47.0099983215332,1
2021-02-25,169.55999755859375,184.67999267578125,101.0,108.7300033569336,108.7300033569336,150308800,46.0,-60.829994201660156,0
2021-02-26,117.45999908447266,142.89999389648438,86.0,101.73999786376953,101.73999786376953,92194200,25.0,-15.720001220703125,0
2021-03-01,104.54000091552734,133.99000549316406,99.97000122070312,120.4000015258789,120.4000015258789,49794000,14.0,15.860000610351562,1
2021-03-02,116.93000030517578,133.1999969482422,112.19999694824219,118.18000030517578,118.18000030517578,33783000,15.0,1.25,1
2021-03-03,122.51000213623047,127.75,113.12000274658203,124.18000030517578,124.18000030517578,19273900,12.0,1.6699981689453125,1
2021-03-04,125.0,147.8699951171875,115.30000305175781,132.35000610351562,132.35000610351562,32606900,11.0,7.350006103515625,1
2021-03-05,128.1699981689453,151.52999877929688,127.5,137.74000549316406,137.74000549316406,30733700,12.0,9.57000732421875,1
2021-03-08,154.88999938964844,210.8699951171875,146.10000610351562,194.5,194.5,63565600,16.0,39.61000061035156,1
2021-03-09,217.7100067138672,249.85000610351562,208.50999450683594,246.89999389648438,246.89999389648438,39099300,23.0,29.189987182617188,1
2021-03-10,269.42999267578125,348.5,172.0,265.0,265.0,71570600,31.0,-4.42999267578125,0
2021-03-11,241.63999938964844,281.5,232.60000610351562,260.0,260.0,28312500,23.0,18.360000610351562,1
2021-03-12,275.0,295.5,262.2699890136719,264.5,264.5,25845900,19.0,-10.5,0
2021-03-15,277.5199890136719,283.0,206.0,220.13999938964844,220.13999938964844,24100400,16.0,-57.37998962402344,0
2021-03-16,203.16000366210938,220.6999969482422,172.35000610351562,208.1699981689453,208.1699981689453,35422900,14.0,5.0099945068359375,1
2021-03-17,217.83999633789062,231.47000122070312,204.0,209.80999755859375,209.80999755859375,16481600,13.0,-8.029998779296875,0
2021-03-18,214.0,218.8800048828125,195.64999389648438,201.75,201.75,11764900,12.0,-12.25,0
2021-03-19,195.72999572753906,227.0,182.66000366210938,200.27000427246094,200.27000427246094,24677300,13.0,4.540008544921875,1
2021-03-22,205.25999450683594,210.36000061035156,186.1999969482422,194.49000549316406,194.49000549316406,10061500,9.0,-10.769989013671875,0
2021-03-23,197.5,201.75,177.5500030517578,181.75,181.75,14429100,13.0,-15.75,0
2021-03-24,157.97999572753906,166.97000122070312,118.62000274658203,120.33999633789062,120.33999633789062,24177900,14.0,-37.63999938964844,0
2021-03-25,123.48999786376953,187.5,116.9000015258789,183.75,183.75,50962300,15.0,60.26000213623047,1
2021-03-26,197.67999267578125,218.92999267578125,163.25999450683594,181.0,181.0,37430700,14.0,-16.67999267578125,0
2021-03-29,180.75,193.9199981689453,173.50999450683594,181.3000030517578,181.3000030517578,10042200,10.0,0.5500030517578125,1
2021-03-30,187.5,204.3000030517578,182.0,194.4600067138672,194.4600067138672,17094900,10.0,6.9600067138671875,1
2021-03-31,197.5,199.4600067138672,187.11000061035156,189.82000732421875,189.82000732421875,8393800,9.0,-7.67999267578125,0
2021-04-01,193.36000061035156,196.97000122070312,183.60000610351562,191.4499969482422,191.4499969482422,9334300,8.0,-1.910003662109375,0
2021-04-05,171.0,195.0,164.80999755859375,186.9499969482422,186.9499969482422,14070500,8.0,15.949996948242188,1
2021-04-06,185.2100067138672,192.0,183.55999755859375,184.5,184.5,6218300,7.0,-0.7100067138671875,0
2021-04-07,183.22000122070312,184.5,176.11000061035156,177.97000122070312,177.97000122070312,4768300,6.0,-5.25,0
2021-04-08,185.8800048828125,185.8800048828125,164.3000030517578,170.25999450683594,170.25999450683594,10047400,6.0,-15.620010375976562,0
2021-04-09,169.6999969482422,171.5800018310547,153.0,158.36000061035156,158.36000061035156,9462400,6.0,-11.339996337890625,0
2021-04-12,158.11000061035156,163.89999389648438,135.00999450683594,141.08999633789062,141.08999633789062,16683600,6.0,-17.020004272460938,0
2021-04-13,141.8800048828125,145.3800048828125,132.0,140.99000549316406,140.99000549316406,6806900,6.0,-0.8899993896484375,0
2021-04-14,143.57000732421875,174.08999633789062,143.0,166.52999877929688,166.52999877929688,21138100,7.0,22.959991455078125,1
2021-04-15,163.0,166.25,152.8000030517578,156.44000244140625,156.44000244140625,7856800,6.0,-6.55999755859375,0
2021-04-16,156.0,160.1999969482422,151.25,154.69000244140625,154.69000244140625,5214700,6.0,-1.30999755859375,0
2021-04-19,171.8000030517578,175.1999969482422,162.3300018310547,164.3699951171875,164.3699951171875,10520200,7.0,-7.4300079345703125,0
2021-04-20,164.13999938964844,164.88999938964844,153.36000061035156,158.52999877929688,158.52999877929688,4658600,6.0,-5.6100006103515625,0
2021-04-21,158.39999389648438,162.97999572753906,155.9199981689453,158.50999450683594,158.50999450683594,3812800,5.0,0.1100006103515625,1
2021-04-22,159.10000610351562,159.10000610351562,146.86000061035156,151.1699981689453,151.1699981689453,4345800,5.0,-7.9300079345703125,0
2021-04-23,149.0,153.66000366210938,144.6999969482422,151.17999267578125,151.17999267578125,4029100,4.0,2.17999267578125,1
2021-04-26,150.97999572753906,174.67999267578125,148.75999450683594,168.92999267578125,168.92999267578125,10532100,6.0,17.949996948242188,1
2021-04-27,183.5500030517578,188.0,173.1699981689453,177.77000427246094,177.77000427246094,8932700,9.0,-5.779998779296875,0
2021-04-28,172.10000610351562,181.97999572753906,166.02999877929688,178.5800018310547,178.5800018310547,5788900,5.0,6.4799957275390625,1
2021-04-29,176.55999755859375,180.86000061035156,170.75,176.19000244140625,176.19000244140625,3760300,5.0,-0.3699951171875,0
2021-04-29,176.55999755859375,180.86000061035156,170.75,176.19000244140625,176.19000244140625,3760300,39.0,-0.3699951171875,0
2021-04-30,175.0,183.8000030517578,172.6999969482422,173.58999633789062,173.58999633789062,4433600,37.0,-1.410003662109375,0
2021-05-03,177.49000549316406,177.49000549316406,159.61000061035156,162.1999969482422,162.1999969482422,5261000,37.0,-15.290008544921875,0
2021-05-04,159.0,161.49000549316406,151.8000030517578,160.72999572753906,160.72999572753906,4007500,38.0,1.7299957275390625,1
2021-05-05,161.8300018310547,165.5,158.3300018310547,159.47999572753906,159.47999572753906,2805400,34.0,-2.350006103515625,0
2021-05-06,160.86000061035156,164.72000122070312,155.60000610351562,161.00999450683594,161.00999450683594,2942800,37.0,0.149993896484375,1
2021-05-07,160.11000061035156,167.41000366210938,157.5,161.11000061035156,161.11000061035156,2934600,31.0,1.0,1
2021-05-10,161.30999755859375,161.58999633789062,143.0,143.22000122070312,143.22000122070312,4806700,33.0,-18.089996337890625,0
2021-05-11,137.0,150.5,136.5,146.9199981689453,146.9199981689453,4684600,39.0,9.919998168945312,1
2021-05-12,145.6999969482422,150.5,142.22999572753906,144.7899932861328,144.7899932861328,2731500,34.0,-0.910003662109375,0
2021-05-13,147.44000244140625,169.9499969482422,146.42999267578125,164.5,164.5,8873500,43.0,17.05999755859375,1
2021-05-14,160.0,166.47000122070312,156.22000122070312,159.9199981689453,159.9199981689453,4293500,37.0,-0.0800018310546875,0
2021-05-17,159.85000610351562,182.5,159.0,180.60000610351562,180.60000610351562,7462100,37.0,20.75,1
2021-05-18,174.5399932861328,189.1999969482422,168.27000427246094,180.6699981689453,180.6699981689453,7738700,48.0,6.1300048828125,1
2021-05-19,171.99000549316406,178.97999572753906,164.14999389648438,168.8300018310547,168.8300018310547,4825900,38.0,-3.160003662109375,0
2021-05-20,170.7899932861328,174.91000366210938,166.89999389648438,170.49000549316406,170.49000549316406,2478200,32.0,-0.29998779296875,0
2021-05-21,171.0,179.24000549316406,170.3300018310547,176.7899932861328,176.7899932861328,3654700,30.0,5.7899932861328125,1
2021-05-24,175.85000610351562,188.4600067138672,173.35000610351562,180.00999450683594,180.00999450683594,4664300,35.0,4.1599884033203125,1
2021-05-25,181.0,217.11000061035156,181.0,209.42999267578125,209.42999267578125,14887500,62.0,28.42999267578125,1
2021-05-26,229.0,248.47999572753906,225.5500030517578,242.55999755859375,242.55999755859375,21119900,100.0,13.55999755859375,1
2021-05-27,229.8000030517578,264.0,227.0,254.1300048828125,254.1300048828125,15526300,82.0,24.330001831054688,1
2021-05-28,262.9700012207031,268.79998779296875,221.42999267578125,222.0,222.0,11751400,75.0,-40.970001220703125,0
2021-06-01,233.47999572753906,254.97999572753906,227.07000732421875,249.02000427246094,249.02000427246094,9625600,58.0,15.540008544921875,1
2021-06-02,248.8800048828125,294.0,244.3000030517578,282.239990234375,282.239990234375,16019200,86.0,33.3599853515625,1
2021-06-03,265.7099914550781,274.42999267578125,242.1199951171875,258.17999267578125,258.17999267578125,8000000,83.0,-7.529998779296875,0
2021-06-04,256.0199890136719,265.0,245.77000427246094,248.36000061035156,248.36000061035156,3637500,56.0,-7.6599884033203125,0
2021-06-07,258.0,282.0,255.1999969482422,280.010009765625,280.010009765625,6051500,54.0,22.010009765625,1
2021-06-08,292.0,344.6600036621094,281.0,300.0,300.0,17439100,85.0,8.0,1
2021-06-09,303.1199951171875,328.0,291.510009765625,302.55999755859375,302.55999755859375,13429300,97.0,-0.55999755859375,0
2021-06-10,282.0,288.0,211.0,220.38999938964844,220.38999938964844,22980200,80.0,-61.61000061035156,0
2021-06-11,222.35000610351562,241.1300048828125,206.1300048828125,233.33999633789062,233.33999633789062,15580800,63.0,10.989990234375,1
2021-06-14,236.5,238.00999450683594,219.1999969482422,229.44000244140625,229.44000244140625,7132600,47.0,-7.05999755859375,0
2021-06-15,226.36000061035156,229.25,208.0,222.5,222.5,7301900,43.0,-3.8600006103515625,0
2021-06-16,215.24000549316406,228.72999572753906,209.0,222.97000122070312,222.97000122070312,5564800,41.0,7.7299957275390625,1
